segment_id,risk_score,risk_level
1055653744,0.0068053263,low
1055653745,0.0041123717,low
1055653751,0.0044667153,low
1055653752,0.005149515,low
1055653761,0.014259972,low
1055653762,0.004041696,low
1055653763,0.012739526,low
1055653764,0.0020033296,low
1055653765,0.012761621,low
1055653766,0.010273479,low
1055653887,0.020096911,low
1055653888,0.0034763915,low
1055653889,0.0023197555,low
1055653890,0.001875323,low
1055654365,0.0024700654,low
1055655149,0.0021717718,low
1055655264,0.0032456133,low
1055655265,0.0043371012,low
1055655266,0.0053065643,low
1055655530,0.01298402,low
1055655531,0.0033025648,low
1055655532,0.010112644,low
1055655533,0.002714122,low
1055655534,0.0019539923,low
1055655535,0.0027371764,low
1055655536,0.0041295006,low
1055655537,0.0025142136,low
1055655538,0.004023332,low
1055655539,0.0013310576,low
1055655540,0.0041109463,low
1055655541,0.004419209,low
1055655544,0.0046788524,low
1055655546,0.0041115456,low
1055655736,0.0039044041,low
1055655737,0.0039727264,low
1055655738,0.0026980347,low
1055655739,0.0020994842,low
1055655741,0.0018299173,low
1055655742,0.0016382423,low
1055655743,0.0024897144,low
1055656166,0.010985253,low
1055656167,0.0034475387,low
1055656168,0.001446385,low
1055656169,0.04093041,low
1055656170,0.014195782,low
1055656171,0.03462143,low
1055656191,0.0023519783,low
1055656192,0.0022727782,low
1055656193,0.0022990634,low
1055656194,0.0015176423,low
1055656195,0.0020778023,low
1055656196,0.01217868,low
1055656197,0.069818534,low
1055656198,0.010670154,low
1055657090,0.10398878,low
1055657091,0.1300672,low
1055657092,0.6567938,medium
1055657098,0.0031862662,low
1055657099,0.004450395,low
1055657100,0.0039676446,low
1055657101,0.0031077673,low
1055657116,0.0043283463,low
1055657120,0.013961958,low
1055657121,0.01199971,low
1055657122,0.27643228,low
1055657123,0.1984577,low
1055657125,0.0054445243,low
1055657427,0.0043942053,low
1055657428,0.039260954,low
1055657429,0.04005417,low
1055657430,0.022244444,low
1055657431,0.020063438,low
1055657432,0.03643955,low
1055657972,0.0037104348,low
1055657973,0.05733741,low
1055657974,0.002097076,low
1055657979,0.0035654453,low
1055657980,0.010565852,low
1055657981,0.0021108354,low
1055657982,0.0019941195,low
1055657983,0.0019515221,low
1055658117,0.0035045608,low
1055658118,0.00228562,low
1055658119,0.003830285,low
1055658120,0.003117149,low
1055658121,0.0019855401,low
1055658122,0.0020656167,low
1055658123,0.0024487553,low
1055658124,0.0013393156,low
1055658125,0.0020944623,low
1055658126,0.006799222,low
1055658127,0.0016780819,low
1055658128,0.0024379743,low
1055658129,0.0017272909,low
1055658135,0.04297703,low
1055658136,0.036311027,low
1055658190,0.6604771,medium
1055658191,0.13164322,low
1055658368,0.012830693,low
1055658369,0.0030861015,low
1055658370,0.0025113046,low
1055658371,0.0022004575,low
1055658372,0.0050564515,low
1055658373,0.08949277,low
1055658520,0.5739645,medium
1055658521,0.004793547,low
1055658535,0.004019346,low
1055658536,0.0029026428,low
1055658537,0.003635263,low
1055658538,0.0023747492,low
1055658539,0.0038154563,low
1055658540,0.0027033633,low
1055658541,0.0025926398,low
1055658542,0.0023436497,low
1055658985,0.003916529,low
1055658986,0.0022820148,low
1055658987,0.0035626325,low
1055658988,0.069693364,low
1055659120,0.024473038,low
1055659121,0.004091391,low
1055659122,0.0026629155,low
1055659357,0.0032573536,low
1055659358,0.005321803,low
1055659359,0.00648803,low
1055659360,0.0023598357,low
1055659361,0.004176961,low
1055659362,0.09329122,low
1055659363,0.0021856064,low
1055659364,0.0022477189,low
1055659365,0.0050616716,low
1055659366,0.0037115826,low
1055659367,0.0045657563,low
1055659389,0.004343984,low
1055659390,0.0048309756,low
1055659391,0.0026184767,low
1055659394,0.0053198095,low
1055659395,0.0025147565,low
1055659396,0.038465053,low
1055659397,0.009055807,low
1055659398,0.0070507033,low
1055659399,0.011271222,low
1055659400,0.03451735,low
1055659401,0.028323673,low
1055659402,0.022606457,low
1055659403,0.012430697,low
1055659404,0.09447807,low
1055659556,0.19767666,low
1055659557,0.005586507,low
1055659558,0.0055412236,low
1055659559,0.0047895405,low
1055659560,0.0036417318,low
1055659561,0.008637194,low
1055659562,0.012418211,low
1055659563,0.018596647,low
1055660204,0.00272244,low
1055660205,0.0021635569,low
1055660206,0.0056232056,low
1055660207,0.0034553325,low
1055660208,0.0031679722,low
1055660209,0.0020842121,low
1055660305,0.0028909387,low
1055660330,0.0045489264,low
1055660331,0.0005906989,low
1055660332,0.0021576602,low
1055660333,0.0012266495,low
1055660645,0.0038467878,low
1055660646,0.004417374,low
1055660647,0.0039596213,low
1055660648,0.0023287272,low
1055660650,0.0009593191,low
1055660927,0.0035958604,low
1055660928,0.0023749773,low
1055660929,0.0035958604,low
1055660930,0.004321552,low
1055660976,0.003946402,low
1055660977,0.0023485895,low
1055660978,0.0034553325,low
1055661110,0.0019735722,low
1055661111,0.0019194668,low
1055661113,0.0034553325,low
1055661337,0.005676644,low
1055661338,0.0017955011,low
1055661339,0.0014877872,low
1055661340,0.0019529576,low
1055661341,0.0024697823,low
1055661343,0.00370893,low
1055661344,0.0015920541,low
1055661346,0.0026368506,low
1055661349,0.0027548883,low
1055661436,0.0014848094,low
1055661437,0.002484859,low
1055661440,0.0015920541,low
1055661442,0.0029640377,low
1055661443,0.0020000811,low
1055661913,0.3251572,medium
1055661914,0.015191346,low
1055661915,0.01487328,low
1055661916,0.0027928795,low
1055661917,0.0050638746,low
1055661918,0.042326156,low
1055661919,0.030796362,low
1055661920,0.018634956,low
1055661921,0.00733053,low
1055661936,0.0022573532,low
1055661938,0.004760176,low
1055662042,0.0016726188,low
1055662043,0.02158769,low
1055662044,0.0052783336,low
1055662045,0.0088978,low
1055662046,0.0030125969,low
1055662047,0.021418838,low
1055662113,0.0024428011,low
1055662114,0.005156188,low
1055662115,0.002017604,low
1055662154,0.0030035106,low
1055662155,0.00755923,low
1055662156,0.0020000811,low
1055662157,0.0020125217,low
1055662158,0.003484144,low
1055662159,0.0024062125,low
1055662264,0.005329523,low
1055662267,0.009604371,low
1055662268,0.0048673456,low
1055662276,0.0025820793,low
1055662277,0.0023013242,low
1055662278,0.0021881901,low
1055662279,0.00259537,low
1055662280,0.0019417705,low
1055662281,0.0021569447,low
1055662282,0.0022399013,low
1055662283,0.0021352181,low
1055662284,0.0017564654,low
1055662285,0.0020819106,low
1055662286,0.002270849,low
1055662287,0.0023092357,low
1055662288,0.0023371475,low
1055662289,0.0021658621,low
1055662290,0.018903306,low
1055662291,0.0027791364,low
1055662292,0.0028709155,low
1055662293,0.0044860244,low
1055662579,0.0038087436,low
1055662580,0.020886485,low
1055662581,0.0033806537,low
1055662641,0.010359529,low
1055662642,0.006601062,low
1055662643,0.06732953,low
1055662644,0.03978785,low
1055662645,0.054935917,low
1055662747,0.0024978835,low
1055662748,0.0016205783,low
1055662839,0.004123718,low
1055662841,0.0023913896,low
1055663011,0.011733548,low
1055663012,0.005895256,low
1055663013,0.024582667,low
1055663014,0.007296213,low
1055663015,0.0042841746,low
1055663016,0.012019655,low
1055663844,0.0035654453,low
1055663845,0.0020605342,low
1055663846,0.0023719538,low
1055663847,0.0040192376,low
1055663848,0.0025620195,low
1055663849,0.10322684,low
1055663850,0.0027016916,low
1055663851,0.0022971698,low
1055663852,0.0051001813,low
1055663934,0.03373483,low
1055663935,0.004860941,low
1055663972,0.0020656167,low
1055663973,0.0014546155,low
1055663974,0.0017751945,low
1055663975,0.0010257126,low
1055663976,0.002586018,low
1055663977,0.0034650103,low
1055663978,0.0020044146,low
1055664029,0.015741194,low
1055664030,0.01143141,low
1055664032,0.019965718,low
1055664229,0.009372287,low
1055664230,0.0022457114,low
1055664231,0.0023994858,low
1055664232,0.0019183297,low
1055664233,0.04409224,low
1055664234,0.0026740474,low
1055664355,0.0022166376,low
1055664356,0.002747503,low
1055664357,0.002702344,low
1055664358,0.00089731714,low
1055664398,0.005033231,low
1055664399,0.004896176,low
1055664400,0.003077284,low
1055664401,0.003147891,low
1055664402,0.0031013463,low
1055664403,0.0052457447,low
1055664404,0.0023013242,low
1055664405,0.06394099,low
1055664406,0.008544569,low
1055664407,0.0041614813,low
1055664409,0.010901371,low
1055664410,0.0030335302,low
1055664411,0.00261861,low
1055664412,0.0028457916,low
1055664509,0.0045865956,low
1055664510,0.0035958604,low
1055664511,0.0040072603,low
1055664914,0.0054123336,low
1055664915,0.0036124743,low
1055664916,0.0035778705,low
1055664917,0.0038698358,low
1055664918,0.0020465585,low
1055664919,0.004759557,low
1055665104,0.014720935,low
1055665105,0.0042855702,low
1055665106,0.0065732514,low
1055665107,0.0031773597,low
1055665133,0.0031141764,low
1055665134,0.0057835826,low
1055665135,0.0031077673,low
1055665136,0.0020611363,low
1055665137,0.016160559,low
1055665138,0.015676498,low
1055665475,0.0044193473,low
1055665476,0.0047272854,low
1055665557,0.0024286995,low
1055665558,0.003009402,low
1055665559,0.0022781824,low
1055665560,0.003975435,low
1055665561,0.004435997,low
1055665562,0.004573239,low
1055665563,0.004013439,low
1055665564,0.0041485694,low
1055665565,0.003241702,low
1055665566,0.0023626946,low
1055665567,0.0032057073,low
1055665568,0.0029827226,low
1055665569,0.0021481263,low
1055665570,0.0035554962,low
1055665571,0.0024379743,low
1055665572,0.002048782,low
1055665752,0.07312811,low
1055665753,0.005288222,low
1055665754,0.013816419,low
1055665755,0.0058773872,low
1055665756,0.002164257,low
1055666168,0.013269435,low
1055666169,0.046051536,low
1055666170,0.026269427,low
1055666171,0.025210677,low
1055666172,0.043528236,low
1055666173,0.012611297,low
1055666386,0.0034553325,low
1055666387,0.0095515195,low
1055666388,0.0061797276,low
1055666389,0.0049335356,low
1055666390,0.0418741,low
1055666467,0.002508146,low
1055666700,0.0037120236,low
1055666701,0.005716226,low
1055666702,0.004497103,low
1055666703,0.004091391,low
1055666706,0.0020755078,low
1055666709,0.0022169382,low
1055666710,0.002226138,low
1055666711,0.0025043446,low
1055666712,0.003074082,low
1055666713,0.0041340054,low
1055666714,0.0019592238,low
1055666715,0.0023181029,low
1055666716,0.003148521,low
1055666717,0.006444251,low
1055666718,0.0017484821,low
1055668262,0.0025035227,low
1055668263,0.010110549,low
1055668264,0.0065147514,low
1055668269,0.0017253818,low
1055669233,0.0035911533,low
1055669234,0.0026003453,low
1055669341,0.002737718,low
1055669342,0.0020611363,low
1055669343,0.03188458,low
1055669352,0.0016299884,low
1055669353,0.00062437536,low
1055669354,0.0053675175,low
1055669355,0.06152783,low
1055669356,0.011939636,low
1055669415,0.0021921291,low
1055669416,0.0026961265,low
1055669417,0.0023352094,low
1055669418,0.0032179109,low
1055669613,0.0023944175,low
1055669614,0.0031640097,low
1055669615,0.0017000288,low
1055669617,0.0020994842,low
1055669618,0.01191089,low
1055669619,0.0020762298,low
1055669620,0.013663118,low
1055670015,0.0063396157,low
1055670016,0.004399058,low
1055670017,0.002229899,low
1055670018,0.0034594312,low
1055670281,0.0019783077,low
1055670282,0.004091391,low
1055670283,0.0026694236,low
1055670284,0.002745561,low
1055670285,0.007037066,low
1055670286,0.0041227485,low
1055670287,0.002229899,low
1055670486,0.0023181029,low
1055670489,0.0022413405,low
1055670490,0.0035549928,low
1055670491,0.0020762298,low
1055670492,0.0025253561,low
1055670493,0.0023092676,low
1055670494,0.0022101472,low
1055670495,0.0020000811,low
1055670498,0.0020000811,low
1055670500,0.0024612234,low
1055670501,0.0017474447,low
1055670968,0.0029164113,low
1055670969,0.0019354636,low
1055670970,0.0020355878,low
1055670971,0.00221476,low
1055671178,0.005373004,low
1055671681,0.010237991,low
1055671682,0.0022803305,low
1055671683,0.0025367264,low
1055671684,0.0018115401,low
1055671692,0.0037296806,low
1055671693,0.010668846,low
1055671694,0.0041109463,low
1055671695,0.0021024214,low
1055671696,0.0031102574,low
1055671697,0.0037280188,low
1055671698,0.0023572822,low
1055671699,0.0021569037,low
1055671700,0.004224994,low
1055671701,0.0023018837,low
1055671702,0.001980138,low
1055671703,0.002201909,low
1055671704,0.002358406,low
1055671705,0.0029848546,low
1055671706,0.001332277,low
1055671707,0.0028855186,low
1055671708,0.0043147453,low
1055671709,0.0015920541,low
1055671710,0.001433586,low
1055672049,0.030591048,low
1055672050,0.006100123,low
1055672051,0.015945274,low
1055672585,0.00948148,low
1055672586,0.0037458441,low
1055672587,0.0051440457,low
1055672588,0.0047376934,low
1055672589,0.0024403366,low
1055672590,0.011380127,low
1055672591,0.010244119,low
1055672874,0.0012990315,low
1055672875,0.001019466,low
1055672929,0.002192753,low
1055672930,0.002166766,low
1055674018,0.0032075318,low
1055674019,0.01803027,low
1055674020,0.0029383039,low
1055674345,0.0039859274,low
1055674593,0.0014175611,low
1055674596,0.0023181029,low
1055674598,0.0021403602,low
1055674599,0.0018270584,low
1055674600,0.0025456415,low
1055675168,0.002226138,low
1055675169,0.0025889457,low
1055675170,0.010292599,low
1055675171,0.0025458424,low
1055675172,0.0052773776,low
1055675173,0.0029415525,low
1055675174,0.004081575,low
1055675175,0.001861372,low
1055675181,0.004906821,low
1055675182,0.0039231665,low
1055675183,0.003284456,low
1055675184,0.004487464,low
1055675185,0.0036949534,low
1055675186,0.004994089,low
1055675187,0.0038489173,low
1055675188,0.0035190315,low
1055675189,0.02289442,low
1055675190,0.0023544927,low
1055675191,0.0021744985,low
1055675446,0.015527574,low
1055675447,0.018161079,low
1055675448,0.01960552,low
1055675663,0.011029184,low
1055675664,0.0043985946,low
1055675862,0.0025468173,low
1055675863,0.002141225,low
1055676101,0.001269573,low
1055676102,0.0011163418,low
1055676103,0.0021607175,low
1055676104,0.0018185126,low
1055676105,0.0020842121,low
1055676371,0.0024855423,low
1055676372,0.0026660566,low
1055676373,0.0025763053,low
1055676374,0.0056248778,low
1055676375,0.001900409,low
1055676376,0.0034394388,low
1055676640,0.011102164,low
1055676995,0.010760974,low
1055677004,0.008962546,low
1055677206,0.009540794,low
1055677207,0.04298668,low
1055677208,0.03153112,low
1055678920,0.0018409692,low
1055679307,0.0066646393,low
1055679308,0.0041596517,low
1055679309,0.004329886,low
1055680002,0.011610235,low
1055680003,0.0037458441,low
1055680004,0.0049350667,low
1055680065,0.0020918865,low
1055680066,0.0023709883,low
1055680067,0.0023287504,low
1055680068,0.00203769,low
1055680069,0.0023567057,low
1055680070,0.003634044,low
1055680071,0.0020465585,low
1055680072,0.0017033855,low
1055680073,0.0011284782,low
1055680074,0.0024331212,low
1055680075,0.002082389,low
1055680212,0.03988325,low
1055680213,0.041136626,low
1055680214,0.022029152,low
1055680215,0.013030389,low
1055680216,0.034880333,low
1055680244,0.0066281087,low
1055680245,0.012496964,low
1055680246,0.007539334,low
1055680256,0.0029566248,low
1055680257,0.0029113921,low
1055680258,0.0021587887,low
1055680259,0.00230756,low
1055680260,0.0023624361,low
1055680261,0.0033712843,low
1055680264,0.002229899,low
1055680289,0.0052298787,low
1055680311,0.011610235,low
1055680312,0.02868819,low
1055680313,0.051532734,low
1055680314,0.0020919424,low
1055680315,0.0020731536,low
1055680316,0.0033806537,low
1055680317,0.004787082,low
1055680336,0.0031310488,low
1055680337,0.003077284,low
1055680338,0.019476088,low
1055680340,0.0021353501,low
1055680341,0.003946402,low
1055680342,0.0034394388,low
1055680343,0.0020762298,low
1055680347,0.0020000811,low
1055680348,0.0021271878,low
1055681692,0.002295792,low
1055681693,0.0028877668,low
1055681694,0.0027495173,low
1055681695,0.004755536,low
1055683489,0.0030929924,low
1055683490,0.004030929,low
1055684171,0.0026759428,low
1055684172,0.006882128,low
1055684504,0.0043721786,low
1055684713,0.012696136,low
1055684714,0.0044243624,low
1055684715,0.004089427,low
1055684831,0.22335733,low
1055684832,0.023429489,low
1055684833,0.014229426,low
1055684834,0.026914146,low
1055684835,0.029011475,low
1055684836,0.055339288,low
1055684837,0.020156307,low
1055684838,0.012158477,low
1055685020,0.0041448814,low
1055685021,0.0046393704,low
1055685022,0.005694937,low
1055685023,0.013831461,low
1055685205,0.003964629,low
1055685207,0.0020734605,low
1055685286,0.004768295,low
1055685287,0.002171523,low
1055685288,0.007055245,low
1055685289,0.0034394388,low
1055685290,0.027261084,low
1055685293,0.0034104038,low
1055685294,0.003131848,low
1055685295,0.00053071516,low
1055685296,0.0006559988,low
1055685597,0.041215554,low
1055685598,0.007697086,low
1055686004,0.011631815,low
1055686156,0.003344116,low
1055686157,0.0033579457,low
1055686158,0.0022778562,low
1055686159,0.0021717718,low
1055686160,0.00221476,low
1055686163,0.0020611363,low
1055686164,0.0041109463,low
1055686165,0.0025778557,low
1055686166,0.0061632064,low
1055686167,0.0047463416,low
1055686168,0.005932413,low
1055686169,0.0037315341,low
1055686170,0.0024855423,low
1055686378,0.040379375,low
1055686380,0.0040994445,low
1055686609,0.003137112,low
1055686610,0.009999867,low
1055686611,0.0053065643,low
1055686612,0.0035202673,low
1055686613,0.003958087,low
1055686700,0.028461976,low
1055686701,0.026227241,low
1055686702,0.01217204,low
1055686703,0.010790266,low
1055686704,0.020996725,low
1055686705,0.010273479,low
1055687056,0.0047376934,low
1055687098,0.002487424,low
1055687099,0.0048131775,low
1055687100,0.0031402688,low
1055687140,0.0030006676,low
1055687141,0.003220944,low
1055687142,0.021520242,low
1055687230,0.04859563,low
1055687231,0.0036949534,low
1055687232,0.005142174,low
1055687233,0.0019791045,low
1055687234,0.0020370462,low
1055687469,0.025031622,low
1055687470,0.015755171,low
1055687507,0.0023944175,low
1055687664,0.019477708,low
1055687665,0.0028047226,low
1055687666,0.051821597,low
1055687667,0.013015729,low
1055687668,0.06486498,low
1055687669,0.05359788,low
1055687670,0.0108817015,low
1055687671,0.020943716,low
1055687672,0.015246939,low
1055687673,0.011676776,low
1055687674,0.0067873118,low
1055689015,0.0031585959,low
1055689016,0.0012789335,low
1055689017,0.0013541862,low
1055689491,0.01094972,low
1055689492,0.06958423,low
1055689493,0.21170293,low
1055689494,0.0022644675,low
1055689967,0.004342137,low
1055689969,0.0023654564,low
1055689970,0.003955815,low
1055691164,0.015812855,low
1055691165,0.0032689578,low
1055691166,0.0021424885,low
1055691167,0.0044751875,low
1055692301,0.0039996323,low
1055694510,0.0010171826,low
1055694511,0.0010761444,low
1055694512,0.0019072626,low
1055694513,0.0024210094,low
1055694515,0.0020276266,low
1055694518,0.00221776,low
1055694519,0.0039062593,low
1055694523,0.0041171196,low
1055694524,0.0032525747,low
1055694525,0.002779854,low
1055694528,0.0026535995,low
1055694530,0.004642798,low
1055694531,0.0048546665,low
1055695407,0.001384053,low
1055699196,0.056346305,low
1055699197,0.11928381,low
1055699198,0.011889982,low
1055699199,0.0040497156,low
1055699200,0.002310163,low
1055699201,0.001995227,low
1055699202,0.0020583852,low
1055699216,0.009332923,low
1055699217,0.0069555435,low
1055699218,0.01925201,low
1055699219,0.012649707,low
1055699220,0.0050177895,low
1055699221,0.0100835925,low
1055699803,0.0035472836,low
1055699804,0.002412975,low
1055702327,0.075720906,low
1055702328,0.026995977,low
1055702330,0.0032323708,low
1055702331,0.03212986,low
1055702834,0.020469258,low
1055703870,0.010110549,low
1055703871,0.0036305632,low
1055704538,0.007421288,low
1055704541,0.004435997,low
1055704542,0.003625831,low
1055704543,0.002132845,low
1055704544,0.0041109463,low
1055704568,0.0026569434,low
1055704569,0.010647506,low
1055705464,0.05319804,low
1055705465,0.045324437,low
1055705466,0.020996725,low
1055705467,0.026072336,low
1055706260,0.0035840624,low
1055706261,0.009825393,low
1055706262,0.0013513139,low
1055706495,0.0024622292,low
1055706496,0.0022178032,low
1055706497,0.0034158067,low
1055709691,0.03980758,low
1055709692,0.04859563,low
1055709693,0.04809055,low
1055709694,0.04415541,low
1055709695,0.0030934676,low
1055709696,0.0040566046,low
1055709697,0.0021661134,low
1055710225,0.0020156088,low
1055715344,0.0020770254,low
1055715345,0.0020076327,low
1055715346,0.002086111,low
1055715347,0.0024383282,low
1055715348,0.0035815071,low
1055715349,0.0027828787,low
1055715350,0.0026137487,low
1055715753,0.05334281,low
1055716980,0.0026985302,low
1055716981,0.0022881613,low
1055716982,0.0021965383,low
1055716983,0.0023215308,low
1055716984,0.0018184702,low
1055718358,0.013402038,low
1055718359,0.0024448517,low
1055718488,0.046392698,low
1055718543,0.6080503,medium
1055769656,0.039256945,low
1055769657,0.070168205,low
1055769658,0.02192523,low
1055769660,0.0041608866,low
1055769661,0.010273479,low
1055771066,0.03863206,low
1055771067,0.036854,low
1055771068,0.041780725,low
1055771069,0.004152346,low
1055771070,0.0025225661,low
1055771071,0.014505638,low
1055771072,0.025860637,low
1055771073,0.012444666,low
1055781503,0.0130599635,low
1055784517,0.74085,high
1055784518,0.78094506,high
1055784519,0.103579774,low
1055794307,0.24929512,low
1055794308,0.62192214,medium
1055794309,0.7314169,high
1055794310,0.7184648,high
1055794311,0.11118882,low
1055794312,0.36090863,medium
1055839532,0.024731457,low
1055839533,0.016616732,low
1055852767,0.0042282455,low
1055853917,0.003477234,low
1055853918,0.0042087357,low
1055853919,0.0031541968,low
1055853920,0.0024648001,low
1055853921,0.003974993,low
1055853922,0.007486673,low
1055853923,0.011425279,low
1055853924,0.012287017,low
1055853925,0.0047346586,low
1055853926,0.0049054218,low
1055853927,0.0036055811,low
1055853929,0.0050757607,low
1055854247,0.002214562,low
1055854248,0.002214562,low
1055854249,0.0023243774,low
1055854250,0.0021466182,low
1055854251,0.021041417,low
1055854252,0.0058956444,low
1055854253,0.004511332,low
1055854254,0.0034682439,low
1055854255,0.002274615,low
1055854256,0.0041571856,low
1055854257,0.004408822,low
1055854258,0.0034461431,low
1055854259,0.0067301923,low
1055854260,0.004325456,low
1055854261,0.004594858,low
1055854262,0.004587569,low
1055854263,0.0028275938,low
1055855811,0.0030595644,low
1055855812,0.008447847,low
1055855813,0.01716373,low
1055855814,0.0054152813,low
1055855815,0.0029383039,low
1055855816,0.0036229196,low
1055855817,0.0020618967,low
1055855818,0.0038556512,low
1055855819,0.032726437,low
1055855820,0.061029796,low
1055855821,0.0032283054,low
1055855822,0.006315229,low
1055855823,0.005543888,low
1055856031,0.0023818621,low
1055856032,0.002346711,low
1055856035,0.0036252132,low
1055857000,0.5935937,medium
1055857002,0.37174594,medium
1055857017,0.019928133,low
1055857018,0.0017402207,low
1055857432,0.05450479,low
1055857680,0.045831352,low
1055859059,0.002847474,low
1055859065,0.00120456,low
1055859066,0.002526339,low
1055859068,0.0025709022,low
1055859069,0.0017787733,low
1055859071,0.0023017456,low
1055859072,0.0037933583,low
1055859613,0.14644288,low
1055859615,0.6366446,medium
1055860263,0.5655736,medium
1055860264,0.010750172,low
1055860560,0.0050910264,low
1055860561,0.002756411,low
1055860565,0.0031826154,low
1055860566,0.0030864037,low
1055860567,0.01215627,low
1055860568,0.0120007675,low
1055860569,0.010312202,low
1055860570,0.010312202,low
1055860571,0.0044209044,low
1055860572,0.008741764,low
1055860574,0.03372277,low
1055860575,0.0035923035,low
1055860577,0.01191089,low
1055860578,0.07329951,low
1055861214,0.0035823206,low
1055861635,0.00270802,low
1055861636,0.0037564985,low
1055861637,0.0023353791,low
1055861639,0.00631158,low
1055861641,0.0114599075,low
1055861642,0.011870122,low
1055861643,0.0022644675,low
1055861645,0.043558642,low
1055861646,0.0044756634,low
1055861647,0.00467899,low
1055861648,0.0019925523,low
1055861649,0.0022949325,low
1055861650,0.0034650103,low
1055861652,0.0016314875,low
1055861823,0.003077284,low
1055861859,0.003382912,low
1055861860,0.0035626325,low
1055861861,0.0037906978,low
1055863430,0.0024006423,low
1055863431,0.00647283,low
1055863432,0.002476915,low
1055863433,0.0041601537,low
1055864107,0.010511272,low
1055864166,0.012033394,low
1055864167,0.004681429,low
1055864168,0.0025922614,low
1055864254,0.002236794,low
1055864255,0.0025220793,low
1055864465,0.0020000811,low
1055864466,0.002235346,low
1055864467,0.0016363296,low
1055864468,0.0019591574,low
1055864469,0.0033782672,low
1055864574,0.004811015,low
1055864621,0.0035190315,low
1055864622,0.004219467,low
1055864623,0.0046624686,low
1055864630,0.002005868,low
1055864631,0.0047882954,low
1055864632,0.003228689,low
1055864633,0.0056475904,low
1055864634,0.02403947,low
1055864635,0.0063914303,low
1055864636,0.0022419165,low
1055864730,0.0027797907,low
1055864731,0.0027665088,low
1055864732,0.0031679722,low
1055864733,0.0020762298,low
1055864734,0.0013214187,low
1055864735,0.0021293995,low
1055864736,0.0220718,low
1055864737,0.0068788896,low
1055864738,0.010496152,low
1055864739,0.0018184702,low
1055864740,0.0055412236,low
1055864741,0.0069446997,low
1055864852,0.0038490542,low
1055864954,0.0050500096,low
1055864955,0.0020000916,low
1055865122,0.00771596,low
1055865123,0.0020762694,low
1055865124,0.0044736094,low
1055865125,0.0050121197,low
1055865244,0.04936118,low
1055865245,0.0033673148,low
1055865246,0.002229831,low
1055865247,0.0021827393,low
1055865253,0.002192753,low
1055865254,0.0021114824,low
1055865255,0.004347337,low
1055865411,0.0020641997,low
1055865412,0.0042197695,low
1055865413,0.07108081,low
1055865716,0.010791432,low
1055865717,0.0012772201,low
1055865718,0.007051712,low
1055865719,0.0031324094,low
1055865914,0.0074993256,low
1055865915,0.0025866085,low
1055865990,0.0042217397,low
1055865991,0.0023108732,low
1055865992,0.013049739,low
1055865993,0.0051787766,low
1055865994,0.0039092866,low
1055865995,0.0038985224,low
1055865996,0.006040739,low
1055865997,0.0035026576,low
1055865998,0.0114494115,low
1055865999,0.0031064972,low
1055866000,0.00394293,low
1055866001,0.0032699476,low
1055866008,0.0020000811,low
1055866009,0.0039659133,low
1055866019,0.003625831,low
1055866020,0.0023197555,low
1055866021,0.00218143,low
1055866022,0.0030847066,low
1055866023,0.0023578687,low
1055866024,0.002069102,low
1055866025,0.0034394388,low
1055866026,0.0023108732,low
1055866029,0.011933145,low
1055866030,0.022423001,low
1055866031,0.034940675,low
1055866032,0.006392472,low
1055866033,0.05523468,low
1055866034,0.004647033,low
1055866035,0.009297622,low
1055866036,0.0044209044,low
1055866037,0.056479335,low
1055866052,0.0020059643,low
1055866053,0.003857677,low
1055866054,0.0024569833,low
1055866055,0.0019271703,low
1055866056,0.001481587,low
1055866057,0.0026694236,low
1055866058,0.0024379743,low
1055866059,0.017183231,low
1055866060,0.0022592463,low
1055866204,0.0025522485,low
1055866232,0.0033810376,low
1055866233,0.0020452938,low
1055866234,0.0023648783,low
1055866235,0.0012291857,low
1055866236,0.011610235,low
1055866237,0.04104506,low
1055866238,0.0031862662,low
1055866239,0.00027597393,low
1055866273,0.0034553325,low
1055866274,0.004497103,low
1055866275,0.0037458441,low
1055866276,0.0050977236,low
1055866277,0.0050977236,low
1055866278,0.0072834035,low
1055866279,0.0043371012,low
1055866283,0.02073361,low
1055866284,0.007243447,low
1055866285,0.01334329,low
1055866286,0.012602245,low
1055866287,0.012859256,low
1055866436,0.0035549928,low
1055866437,0.01143141,low
1055866438,0.015669672,low
1055866531,0.0037280188,low
1055866532,0.005694937,low
1055866533,0.012834034,low
1055866534,0.0066671846,low
1055866535,0.002475789,low
1055866536,0.0021325396,low
1055866537,0.0041109463,low
1055866538,0.0023013242,low
1055866539,0.003873087,low
1055866540,0.00088899594,low
1055866541,0.0014625291,low
1055866542,0.002229899,low
1055866685,0.0050346465,low
1055866686,0.00567638,low
1055866687,0.0034282352,low
1055866752,0.008745665,low
1055866753,0.02053417,low
1055866754,0.013330152,low
1055866755,0.023533957,low
1055866762,0.0043084836,low
1055866763,0.0034144693,low
1055866764,0.00826027,low
1055866772,0.0022644675,low
1055866844,0.012019655,low
1055866845,0.0040528057,low
1055866846,0.007929786,low
1055866847,0.0040450506,low
1055866848,0.002747503,low
1055866858,0.0039668325,low
1055866859,0.004091391,low
1055866860,0.0035645408,low
1055866861,0.003771995,low
1055866862,0.0017851178,low
1055866863,0.0022778562,low
1055866869,0.011739803,low
1055866870,0.014038789,low
1055866871,0.0041980017,low
1055866872,0.0064262208,low
