event_id,source,event_title,event_date,state,location_description,latitude,longitude,landslide_category,landslide_trigger,fatalities,injuries,inside_ne_polygon,susceptibility_probability,susceptibility_class_num,susceptibility_class_name
NASA_GLC_2113,NASA_GLC,"Singtam-Mangan rd, Sikkim",07/21/2010 08:00:00 AM,Sikkim,"Singtam-Mangan rd, Sikkim",27.3773,88.559,landslide,downpour,0,0,True,0.9766,5.0,Very High (80-100%)
NASA_GLC_2045,NASA_GLC,"Tuensang, Nagaland",07-06-2010 00:00,Nāgāland,"Tuensang, Nagaland",26.2363,94.8133,mudslide,monsoon,0,0,True,0.9858,5.0,Very High (80-100%)
NASA_GLC_7701,NASA_GLC,Phesama,08/19/2015 03:00:00 PM,Nagaland,Phesama,25.6278,94.1051,landslide,continuous_rain,0,0,True,0.954,5.0,Very High (80-100%)
NASA_GLC_9321,NASA_GLC,"Jangle Salimpur area, Sitakunda upazila, Chittagong, Balngladesh",05/21/2016 09:00:00 AM,Chittagong,"Jangle Salimpur area, Sitakunda upazila, Chittagong, Balngladesh",22.6239,91.6743,landslide,tropical_cyclone,2,0,False,,,Unclassified
NASA_GLC_2422,NASA_GLC,"Hunthar Veng, Mizoram",09/13/2010 12:00:00 AM,Mizoram,"Hunthar Veng, Mizoram",23.74182634,92.7141905,landslide,downpour,0,0,True,0.9715,5.0,Very High (80-100%)
NASA_GLC_6513,NASA_GLC,Sabroom,08/14/2014 11:00:00 PM,Tripura,Sabroom,23.0137,91.7174,mudslide,downpour,3,0,True,,1.0,Very Low (0-20%)
NASA_GLC_318,NASA_GLC,Madamdevihat in Chittagong and Dolhajra in Chokoria upazila,10/19/2007 12:00:00 AM,Chittagong,Madamdevihat in Chittagong and Dolhajra in Chokoria upazila,22.894,91.5327,landslide,unknown,0,0,False,,,Unclassified
NASA_GLC_4990,NASA_GLC,"Near Changu Lake, 15Km Away From Nathu La, On India-China Border In Eastern Sikkim",06/27/2013 11:00:00 PM,Sikkim,"Near Changu Lake, 15Km Away From Nathu La, On India-China Border In Eastern Sikkim",27.3765,88.7628,landslide,downpour,0,0,True,0.9074,5.0,Very High (80-100%)
NASA_GLC_2248,NASA_GLC,"Noklak-Tuensang road, Nagaland",08/14/2010 12:00:00 AM,Nāgāland,"Noklak-Tuensang road, Nagaland",26.222,94.9152,landslide,downpour,0,0,True,0.8822,5.0,Very High (80-100%)
NASA_GLC_5268,NASA_GLC,"Zunheboto, Nagaland",08-04-2013 00:00,Nāgāland,"Zunheboto, Nagaland",26.0137,94.5163,landslide,continuous_rain,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_6106,NASA_GLC,Narakasur,06/26/2014 11:00:00 PM,Assam,Narakasur,26.1407,91.7645,landslide,continuous_rain,3,0,True,0.0761,1.0,Very Low (0-20%)
NASA_GLC_3965,NASA_GLC,NH 37 at Awang Khul ,09-06-2011 08:00,Assam,NH 37 at Awang Khul ,24.808,93.117,landslide,rain,3,0,True,,1.0,Very Low (0-20%)
NASA_GLC_7838,NASA_GLC,the state highway which links the rest of the state to eastern Champhai district,08/27/2015 12:00:00 AM,nan,the state highway which links the rest of the state to eastern Champhai district,23.6866,93.017,landslide,downpour,0,0,True,0.8592,5.0,Very High (80-100%)
NASA_GLC_1092,NASA_GLC,near the Rohini-Sirubari road,08/16/2009 09:00:00 AM,Bengal,near the Rohini-Sirubari road,26.74452462,88.40011959,landslide,downpour,1,0,False,,,Unclassified
NASA_GLC_1111,NASA_GLC,"Melli Chalisey, Sikkim",08/20/2009 12:00:00 AM,Bengal,"Melli Chalisey, Sikkim",27.1344,88.4575,landslide,downpour,0,0,True,0.5699,3.0,Moderate (40-60%)
NASA_GLC_7035,NASA_GLC,Mahindra,06/30/2015 12:00:00 AM,West Bengal,Mahindra,25.4243,88.2746,landslide,downpour,3,0,False,,,Unclassified
NASA_GLC_6969,NASA_GLC,"Nakham Bazaar, Tura, Meghalaya",06/16/2015 06:15:00 AM,Meghalaya,"Nakham Bazaar, Tura, Meghalaya",25.5114,90.215,landslide,downpour,4,0,True,0.8599,5.0,Very High (80-100%)
NASA_GLC_2044,NASA_GLC,"Kiphire,  Nagaland",07-06-2010 00:00,Nāgāland,"Kiphire,  Nagaland",25.8877,94.7861,mudslide,monsoon,0,0,True,0.9304,5.0,Very High (80-100%)
NASA_GLC_2587,NASA_GLC,"Lower Chandmari area, PWD department, Kohima, Manipur",10-10-2010 06:00,Nāgāland,"Lower Chandmari area, PWD department, Kohima, Manipur",25.6623,94.1072,landslide,downpour,0,0,True,0.8931,5.0,Very High (80-100%)
NASA_GLC_8684,NASA_GLC,"Kamrup district, Assam, India",07-07-2016 00:00,Assam,"Kamrup district, Assam, India",25.9611,91.3681,landslide,continuous_rain,2,2,True,,1.0,Very Low (0-20%)
NASA_GLC_1596,NASA_GLC,"LangthAbal Khoupum, Imphal, Manipur",03/27/2010 08:00:00 PM,Manipur,"LangthAbal Khoupum, Imphal, Manipur",24.7339,93.9161,mudslide,downpour,0,0,True,0.4443,3.0,Moderate (40-60%)
NASA_GLC_3680,NASA_GLC,"Batali, Chittagong",07-01-2011 06:00,Chittagong,"Batali, Chittagong",22.344,91.8161,landslide,downpour,17,0,False,,,Unclassified
NASA_GLC_1771,NASA_GLC,"Raj Bhavan Guwahati, Assam",04/20/2010 12:00:00 AM,Assam,"Raj Bhavan Guwahati, Assam",26.1978,91.7665,landslide,downpour,0,0,True,0.0138,1.0,Very Low (0-20%)
NASA_GLC_7364,NASA_GLC,Phungyar road,07/31/2015 09:00:00 AM,Manipur,Phungyar road,24.819,94.3551,landslide,continuous_rain,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_10007,NASA_GLC,Landslide in Chandmari,07-10-2017 14:21,nan,"Chandmari, Guwahati, Kamrup Metropolitan, Assam, 781003",26.19037705,91.77306002,landslide,continuous_rain,0,0,True,0.0592,1.0,Very Low (0-20%)
NASA_GLC_6968,NASA_GLC,"Ratacherra village along the NH-44 connecting to Barak Valley in Assam and Tripura, Meghalaya, Mizoramon",06/13/2015 12:00:00 AM,Meghalaya,"Ratacherra village along the NH-44 connecting to Barak Valley in Assam and Tripura, Meghalaya, Mizoramon",25.463,92.2121,landslide,continuous_rain,4,2,True,,4.0,High (60-80%)
NASA_GLC_7373,NASA_GLC,between Maku village and Kamjong sub division,08-01-2015 00:00,Manipur,between Maku village and Kamjong sub division,24.9111,94.4759,landslide,continuous_rain,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_4570,NASA_GLC, Arunachal Pradesh ,09/19/2012 12:00:00 AM,Arunāchal Pradesh, Arunachal Pradesh ,27.8458,95.2253,landslide,downpour,0,0,True,,1.0,Very Low (0-20%)
NASA_GLC_1935,NASA_GLC,"atharamura hills, Highway 44, Tripura",06-03-2010 00:00,Tripura,"atharamura hills, Highway 44, Tripura",23.8986,91.7599,landslide,downpour,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_2577,NASA_GLC,"NH-39 near Khongnem(?) village, between Imphal and Dimapur, Manipur",10-09-2010 00:00,Nāgāland,"NH-39 near Khongnem(?) village, between Imphal and Dimapur, Manipur",25.5265,93.8673,landslide,downpour,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_7276,NASA_GLC,"Dispur : According to report, a huge hillock slipped into the house after heavy rain where Dinesh Bodo along with his wife and daughter lived in. Thi*",07/25/2015 09:00:00 AM,Assam,nan,26.1062,91.8717,landslide,continuous_rain,2,0,True,0.02,1.0,Very Low (0-20%)
NASA_GLC_10008,NASA_GLC,"Landslide at Jirmale, Ilam Province, Nepal",08-09-2016 04:00,nan,"Jirmale, Ilam Province, Nepal",26.7973,88.1389,landslide,continuous_rain,0,0,False,,,Unclassified
NASA_GLC_2576,NASA_GLC,"NH-39 at Tobio village(?), 7 km form Tadubi, Manipur",10-09-2010 00:00,Nāgāland,"NH-39 at Tobio village(?), 7 km form Tadubi, Manipur",25.4788,94.1399,landslide,downpour,0,0,True,0.9691,5.0,Very High (80-100%)
NASA_GLC_1102,NASA_GLC,"Sombaria, West Sikkim",08/19/2009 08:30:00 PM,nan,"Sombaria, West Sikkim",27.2644,88.1365,landslide,downpour,2,0,True,0.9166,5.0,Very High (80-100%)
NASA_GLC_1056,NASA_GLC,"Darjeeling, West Bengal ",07/22/2009 12:00:00 AM,Bengal,"Darjeeling, West Bengal ",27.04,88.264,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_6124,NASA_GLC,"Hpakan, Kachin",07-04-2014 00:00,Kachin,"Hpakan, Kachin",25.6157,96.3167,landslide,rain,70,100,False,,,Unclassified
NASA_GLC_6293,NASA_GLC,South West Garo Hills,10/20/2014 12:00:00 AM,Meghalaya,South West Garo Hills,25.5006,90.0896,landslide,rain,6,0,True,0.151,1.0,Very Low (0-20%)
NASA_GLC_4858,NASA_GLC,"Nursery, North Guwahati, Guwahati, Assam,",05-11-2013 09:00,Assam,"Nursery, North Guwahati, Guwahati, Assam,",26.1662,91.7138,landslide,rain,0,0,True,0.0512,1.0,Very Low (0-20%)
NASA_GLC_5269,NASA_GLC,"Tizu, Nagaland",08-04-2013 00:00,Nāgāland,"Tizu, Nagaland",25.8376,94.5234,landslide,continuous_rain,0,0,True,,1.0,Very Low (0-20%)
NASA_GLC_5270,NASA_GLC,"Phizo, Nagaland",08-04-2013 00:00,Nāgāland,"Phizo, Nagaland",26.0481,94.4619,landslide,continuous_rain,0,0,True,,3.0,Moderate (40-60%)
NASA_GLC_4743,NASA_GLC,"Sitakunda, Chittagong Division,",01/30/2013 12:00:00 AM,Chittagong,"Sitakunda, Chittagong Division,",22.6205,91.6591,landslide,rain,0,0,False,,,Unclassified
NASA_GLC_6284,NASA_GLC,Batahghuli,09/22/2014 12:00:00 AM,Assam,Batahghuli,26.1324,91.8342,landslide,rain,0,1,True,0.0936,1.0,Very Low (0-20%)
NASA_GLC_4394,NASA_GLC,"Rolep, South Sikkim( Mapping to Rhenock 12 miles from Rolep)",06-07-2012 04:30,Sikkim,"Rolep, South Sikkim( Mapping to Rhenock 12 miles from Rolep)",27.1748,88.6458,landslide,rain,7,0,True,0.718,4.0,High (60-80%)
NASA_GLC_6146,NASA_GLC,"Kalimpong, West Bengal",07/15/2014 12:00:00 AM,West Bengal,"Kalimpong, West Bengal",27.059,88.4694,landslide,rain,0,0,False,,,Unclassified
NASA_GLC_9251,NASA_GLC,"Government Middle School (GMS) Kiphire station “B”, Kiphire, Nagaland, India",07/28/2016 11:00:00 PM,Nagaland,"Government Middle School (GMS) Kiphire station “B”, Kiphire, Nagaland, India",25.8702,94.7844,landslide,downpour,0,0,True,,4.0,High (60-80%)
NASA_GLC_7699,NASA_GLC,Zunheboto district,08/19/2015 12:00:00 AM,Nagaland,Zunheboto district,26.0214,94.5224,landslide,continuous_rain,0,0,True,,4.0,High (60-80%)
NASA_GLC_7664,NASA_GLC,Nungba,08-11-2015 00:00,Manipur,Nungba,24.7459,93.4251,landslide,continuous_rain,0,0,True,0.7092,4.0,High (60-80%)
NASA_GLC_3816,NASA_GLC,"Bagochen near, Trongsa near, Bumthang, Bhutan",07/21/2011 11:00:00 PM,Tongsa,"Bagochen near, Trongsa near, Bumthang, Bhutan",27.5003,90.5081,landslide,downpour,1,0,False,,,Unclassified
NASA_GLC_1088,NASA_GLC,"Kerseong, Sub-division, Siliguri district, West Bengal",08/16/2009 02:00:00 AM,Bengal,"Kerseong, Sub-division, Siliguri district, West Bengal",26.8867642,88.28044714,landslide,downpour,5,0,False,,,Unclassified
NASA_GLC_10972,NASA_GLC,Landslide at Noonmati Nijarapar,12/15/2016 02:22:00 PM,nan,"Noonmati Nijarapar, Assam, India",26.191688,91.810079,landslide,unknown,1,0,True,0.1018,1.0,Very Low (0-20%)
NASA_GLC_7589,NASA_GLC,National Highway 44,08/19/2015 12:00:00 AM,Meghalaya,National Highway 44,25.2568,92.3825,landslide,rain,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_7887,NASA_GLC,Hawai,08/16/2015 12:00:00 AM,Arunachal Pradesh,Hawai,27.8835,96.9262,landslide,continuous_rain,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_9404,NASA_GLC,"Hayuliang, Anjaw district,Arunachal Pradesh, India",05-01-2016 00:00,Arunachal Pradesh,"Hayuliang, Anjaw district,Arunachal Pradesh, India",28.0822,96.5316,landslide,downpour,0,0,True,0.8149,5.0,Very High (80-100%)
NASA_GLC_7283,NASA_GLC,"Manila Hill, Chittagong District Shilpakala Academy",07/26/2015 07:00:00 AM,Chittagong,"Manila Hill, Chittagong District Shilpakala Academy",22.4254,91.8022,landslide,continuous_rain,0,0,False,,,Unclassified
NASA_GLC_6287,NASA_GLC,Dhirenpara,09/22/2014 12:00:00 AM,Assam,Dhirenpara,26.1295,91.7056,landslide,rain,0,0,True,0.0063,1.0,Very Low (0-20%)
NASA_GLC_2296,NASA_GLC,"many locations around Namchi, Sikkim",08/20/2010 12:00:00 AM,Sikkim,"many locations around Namchi, Sikkim",27.167,88.3652,complex,downpour,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_9309,NASA_GLC,"Hpakant, Kachin State, Myanmar",05/23/2016 08:15:00 PM,Kachin,"Hpakant, Kachin State, Myanmar",25.6127,96.2961,landslide,downpour,14,10,False,,,Unclassified
NASA_GLC_2304,NASA_GLC,"NH 39 at Kigwema(?), between Mao Gate and Kohima, Nagaland",08/21/2010 06:00:00 PM,Nāgāland,"NH 39 at Kigwema(?), between Mao Gate and Kohima, Nagaland",25.5718,94.1211,landslide,downpour,0,0,True,0.922,5.0,Very High (80-100%)
NASA_GLC_5273,NASA_GLC,"Zhekuto, Nagaland",08-04-2013 00:00,Nāgāland,"Zhekuto, Nagaland",26.1807,94.5497,landslide,monsoon,0,0,True,0.9889,5.0,Very High (80-100%)
NASA_GLC_1125,NASA_GLC,"17th Mile towards Tsomgo Lake, near Kyongsala, Sikkim ",08/26/2009 12:00:00 AM,Sikkim,"17th Mile towards Tsomgo Lake, near Kyongsala, Sikkim ",27.3746,88.7648,landslide,rain,0,0,True,0.5479,3.0,Moderate (40-60%)
NASA_GLC_8995,NASA_GLC,"Noonmati Nijarapar area of the city, Guwahati, Assam, India",07/14/2016 12:00:00 AM,Assam,"Noonmati Nijarapar area of the city, Guwahati, Assam, India",26.1963,91.8074,landslide,monsoon,1,0,True,0.0286,1.0,Very Low (0-20%)
NASA_GLC_2112,NASA_GLC,"Zang(?), east Sikkim",07/21/2010 08:00:00 AM,nan,"Zang(?), east Sikkim",27.5509,88.6475,landslide,downpour,0,0,True,0.9862,5.0,Very High (80-100%)
NASA_GLC_7023,NASA_GLC,"Dakkhin Para, Banshkhali upazila of Chittagong",06-01-2015 14:00,Chittagong,"Dakkhin Para, Banshkhali upazila of Chittagong",22.0104,91.9538,landslide,mining,2,1,False,,,Unclassified
NASA_GLC_7313,NASA_GLC,Joumol of Chandel district,08-01-2015 06:30,Chin,Joumol of Chandel district,24.1077,94.0396,landslide,continuous_rain,21,0,True,0.9642,5.0,Very High (80-100%)
NASA_GLC_2567,NASA_GLC,"Phek, Manipur",10-08-2010 00:00,Manipur,"Phek, Manipur",25.6633,94.4703,complex,downpour,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_241,NASA_GLC,"National Highway 31A between Rangpo and Tarkhola, in East Sikkim",09-07-2007 00:00,nan,"National Highway 31A between Rangpo and Tarkhola, in East Sikkim",27.201,88.4883,landslide,rain,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_4392,NASA_GLC,"Dibang, Arunachal Pradesh",06-06-2012 00:00,Tibet Autonomous Region,"Dibang, Arunachal Pradesh",29.2409,95.9761,landslide,downpour,0,0,True,,3.0,Moderate (40-60%)
NASA_GLC_3794,NASA_GLC,West Bengal-Sikkim at highway Rambi,07/17/2011 12:00:00 AM,Sikkim,West Bengal-Sikkim at highway Rambi,26.99195749,88.42280921,landslide,rain,0,0,False,,,Unclassified
NASA_GLC_6285,NASA_GLC,VIP Road,09/22/2014 12:00:00 AM,Assam,VIP Road,26.159,91.8178,landslide,rain,0,0,True,0.0083,1.0,Very Low (0-20%)
NASA_GLC_868,NASA_GLC,"Kamrup, and Sonitpur, Assam",10/29/2008 12:00:00 AM,Assam,"Kamrup, and Sonitpur, Assam",26.3333,91.25,landslide,downpour,7,0,True,,1.0,Very Low (0-20%)
NASA_GLC_5005,NASA_GLC,"Walo Ward, Mon Town, Wokha District, Nagaland",07-01-2013 00:00,Nāgāland,"Walo Ward, Mon Town, Wokha District, Nagaland",26.72,95.029,landslide,downpour,0,0,True,0.8757,5.0,Very High (80-100%)
NASA_GLC_3860,NASA_GLC,"Maram, Manipur",07/29/2011 12:00:00 AM,Nāgāland,"Maram, Manipur",25.4192,94.108,landslide,rain,0,0,True,0.9832,5.0,Very High (80-100%)
NASA_GLC_5476,NASA_GLC,14 Milestone Of J N Marg Near Kyangnosola (East Sikkim),09-07-2013 15:00,Sikkim,14 Milestone Of J N Marg Near Kyangnosola (East Sikkim),27.3736,88.7323,landslide,rain,0,0,True,0.9855,5.0,Very High (80-100%)
NASA_GLC_1032,NASA_GLC,"Rangiabong (Jorbungalow), Darjeeling, West Bengal",05/26/2009 12:00:00 AM,Bengal,"Rangiabong (Jorbungalow), Darjeeling, West Bengal",27.0095,88.2592,landslide,tropical_cyclone,6,0,False,,,Unclassified
NASA_GLC_1127,NASA_GLC,between Mahur and Phaiding railway stations on Barail hills (Mahur and Barail hills located),08/27/2009 12:00:00 AM,Assam,between Mahur and Phaiding railway stations on Barail hills (Mahur and Barail hills located),25.1718,93.123,landslide,downpour,0,0,True,0.8533,5.0,Very High (80-100%)
NASA_GLC_221,NASA_GLC,between Bally Halt and Rajchandrapur stations in Kolkata,08/31/2007 12:00:00 AM,Bengal,between Bally Halt and Rajchandrapur stations in Kolkata,22.6461,88.3403,landslide,rain,0,0,False,,,Unclassified
NASA_GLC_4549,NASA_GLC,"Lamperi, Punakha,",09/14/2012 12:00:00 AM,Thimphu,"Lamperi, Punakha,",27.5205,89.7466,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_1107,NASA_GLC,"Geetkolbong, Kalimpong sub-division, Darjeeling, West Bengal",08/20/2009 12:00:00 AM,Bengal,"Geetkolbong, Kalimpong sub-division, Darjeeling, West Bengal",27.0736,88.4779,landslide,continuous_rain,1,0,False,,,Unclassified
NASA_GLC_2201,NASA_GLC,"Darjeeling district, West Bengal, Toy Train route",08-05-2010 00:00,Bengal,"Darjeeling district, West Bengal, Toy Train route",27.0366,88.263,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_5603,NASA_GLC,"Tusom, Manipur",10/13/2013 07:30:00 PM,Manipur,"Tusom, Manipur",25.426,94.6024,mudslide,downpour,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_2042,NASA_GLC,"Zunheboto, Nagaland",07-06-2010 00:00,Nāgāland,"Zunheboto, Nagaland",26.0093,94.5238,mudslide,monsoon,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_5442,NASA_GLC,Arunachal Pradesh,09-02-2013 00:00,Arunāchal Pradesh,Arunachal Pradesh,27.1614,93.7525,landslide,downpour,0,0,True,,3.0,Moderate (40-60%)
NASA_GLC_7933,NASA_GLC,Maligaon,09-01-2015 00:00,Assam,Maligaon,26.1868,91.6739,rock_fall,rain,2,0,True,0.0021,1.0,Very Low (0-20%)
NASA_GLC_3637,NASA_GLC,"Lasumi village in Phek district, Kohima",06/21/2011 12:00:00 AM,Nāgāland,"Lasumi village in Phek district, Kohima",25.51614662,94.2341227,landslide,rain,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_6965,NASA_GLC,"National Highway 31A, Darjeeling Hills",06/17/2015 12:00:00 AM,West Bengal,"National Highway 31A, Darjeeling Hills",27.0257,88.4301,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_4393,NASA_GLC,"Nathang Maong, Sikkim",06-07-2012 00:00,nan,"Nathang Maong, Sikkim",27.7565,88.632,landslide,downpour,7,0,True,0.818,5.0,Very High (80-100%)
NASA_GLC_3837,NASA_GLC,NH 37,07/24/2011 12:30:00 PM,Assam,NH 37,26.5836,93.0038,landslide,downpour,0,0,True,,1.0,Very Low (0-20%)
NASA_GLC_220,NASA_GLC,"Velnal village, Tamei sub-division and Toribari village (3 kilometer toward Tamei from Kangpokpi)",08/31/2007 12:00:00 AM,Manipur,"Velnal village, Tamei sub-division and Toribari village (3 kilometer toward Tamei from Kangpokpi)",25.1333,93.9667,landslide,rain,0,0,True,0.1082,1.0,Very Low (0-20%)
NASA_GLC_212,NASA_GLC,National Highway No 44 at Sonarpur in Meghalaya,08/26/2007 12:00:00 AM,Meghālaya,National Highway No 44 at Sonarpur in Meghalaya,25.5576,91.8506,complex,rain,0,0,True,,4.0,High (60-80%)
NASA_GLC_7372,NASA_GLC,Naga Gate along the Ukhrul-Imphal route,07/31/2015 11:00:00 PM,Manipur,Naga Gate along the Ukhrul-Imphal route,25.0634,94.3415,mudslide,continuous_rain,0,0,True,0.9693,5.0,Very High (80-100%)
NASA_GLC_2570,NASA_GLC,"Tharon(?) and Langol Tarung villages, Thangmeiband constituency, Imphal, Manipur",10-08-2010 00:00,Manipur,"Tharon(?) and Langol Tarung villages, Thangmeiband constituency, Imphal, Manipur",24.837,93.9128,landslide,downpour,0,0,True,0.6977,4.0,High (60-80%)
NASA_GLC_126,NASA_GLC,Bardang near Singtam,07/16/2007 12:00:00 AM,Sikkim,Bardang near Singtam,27.1499,88.38,mudslide,rain,0,0,True,0.9303,5.0,Very High (80-100%)
NASA_GLC_1168,NASA_GLC,"4th Mile on road between Rongli, Rhenock and Rangpo in East Sikkim.",09/17/2009 12:00:00 AM,Sikkim,"4th Mile on road between Rongli, Rhenock and Rangpo in East Sikkim.",27.1954,88.6115,landslide,rain,0,0,True,0.8031,5.0,Very High (80-100%)
NASA_GLC_3806,NASA_GLC,"Itanagar (one near Pachali power house, one near Heema Hospital, and one nearRomik Colony at P Sector)",07/19/2011 12:00:00 AM,Arunāchal Pradesh,"Itanagar (one near Pachali power house, one near Heema Hospital, and one nearRomik Colony at P Sector)",27.1032,93.6884,landslide,downpour,3,0,True,0.0878,1.0,Very Low (0-20%)
NASA_GLC_7702,NASA_GLC,New Gulshan area under sadar upazila in Bandarban,08/20/2015 12:00:00 AM,nan,New Gulshan area under sadar upazila in Bandarban,22.2092,92.1868,landslide,rain,1,2,False,,,Unclassified
NASA_GLC_2214,NASA_GLC,Dārjiling : The traffic along the National Highway 55 was disrupted on Friday following a heavy rainfall that triggered landslide in the Darjeeling H*,08-06-2010 00:00,Bengal,nan,27.0375,88.2627,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_2026,NASA_GLC,"Borsorsa(?), West Khasi Hills, Meghalaya",06/28/2010 12:00:00 AM,Meghālaya,"Borsorsa(?), West Khasi Hills, Meghalaya",25.4916,91.2698,landslide,downpour,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_3943,NASA_GLC,"Samathang, Sikkim",08/23/2011 12:00:00 AM,nan,"Samathang, Sikkim",27.13862165,88.22551799,landslide,downpour,5,0,True,0.6571,4.0,High (60-80%)
NASA_GLC_714,NASA_GLC,"Kimin-Ziro road in Papum Pare district, road between Doimukh and Sagalee, Doimukh-Hoj road; Arunachal Pradesh",08/14/2008 12:00:00 AM,Assam,"Kimin-Ziro road in Papum Pare district, road between Doimukh and Sagalee, Doimukh-Hoj road; Arunachal Pradesh",27.163,94.0,landslide,rain,0,0,True,0.0252,1.0,Very Low (0-20%)
NASA_GLC_6110,NASA_GLC,"Bhangagarh, Assam",06/27/2014 12:00:00 AM,Assam,"Bhangagarh, Assam",26.1619,91.7697,landslide,rain,3,0,True,0.27,2.0,Low (20-40%)
NASA_GLC_247,NASA_GLC,"Lower Shajouba village near Tadubi along NH 39, Manipur ",09-08-2007 00:00,Manipur,"Lower Shajouba village near Tadubi along NH 39, Manipur ",25.0604,93.9877,landslide,rain,0,0,True,0.7984,4.0,High (60-80%)
NASA_GLC_4407,NASA_GLC,"NH44, Malidhor area,  Baleswar",06/13/2012 12:00:00 AM,Assam,"NH44, Malidhor area,  Baleswar",25.0951,92.3567,landslide,downpour,0,0,True,0.7694,4.0,High (60-80%)
NASA_GLC_239,NASA_GLC,eight kilometres from Chukha dzong,09-07-2007 00:00,Chhukha,eight kilometres from Chukha dzong,27.0667,89.5833,landslide,rain,2,0,False,,,Unclassified
NASA_GLC_3789,NASA_GLC,Mebua (8 km from Seppa),07/16/2011 12:00:00 AM,Arunāchal Pradesh,Mebua (8 km from Seppa),27.2743,92.9064,landslide,downpour,0,0,True,,4.0,High (60-80%)
NASA_GLC_9618,NASA_GLC,Kalijhora,10/15/2016 12:00:00 AM,West Bengal,Kalijhora,26.9343,88.4486,rock_fall,downpour,0,0,False,,,Unclassified
NASA_GLC_9245,NASA_GLC,Hpakan,01/25/2016 12:00:00 AM,Kachin,Hpakan,25.6226,96.2946,landslide,mining,6,0,False,,,Unclassified
NASA_GLC_6292,NASA_GLC,Hatsingimari,09/23/2014 12:00:00 AM,Assam,Hatsingimari,25.7238,89.9032,landslide,continuous_rain,1,0,True,,1.0,Very Low (0-20%)
NASA_GLC_6783,NASA_GLC,Tindharia railway maintenance shed,07/19/2012 12:00:00 AM,West Bengal,Tindharia railway maintenance shed,26.8546,88.3373,landslide,monsoon,0,0,False,,,Unclassified
NASA_GLC_545,NASA_GLC,"A Cachar District village, near village of Srinager, Assam",05/20/2008 12:00:00 AM,Assam,"A Cachar District village, near village of Srinager, Assam",24.9849,92.8411,mudslide,mining,5,0,True,,3.0,Moderate (40-60%)
NASA_GLC_7265,NASA_GLC,Willong-Yangkhullen stretch,07/22/2015 12:00:00 AM,Manipur,Willong-Yangkhullen stretch,25.5007,93.9854,landslide,continuous_rain,0,0,True,0.9222,5.0,Very High (80-100%)
NASA_GLC_2436,NASA_GLC,"Taithu village, Churanchandpur district, Mizoram, Manipur",09/16/2010 03:00:00 AM,Mizoram,"Taithu village, Churanchandpur district, Mizoram, Manipur",24.3069,93.125,landslide,downpour,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_7727,NASA_GLC,between Phesama and Kuima in Nagaland,08/20/2015 06:00:00 PM,Nagaland,between Phesama and Kuima in Nagaland,25.6263,94.1057,landslide,continuous_rain,0,0,True,0.8737,5.0,Very High (80-100%)
NASA_GLC_758,NASA_GLC,"Dangapong, Shingkhar gewog in Zhemgang",08/29/2008 12:00:00 AM,Shemgang,"Dangapong, Shingkhar gewog in Zhemgang",27.05,90.8,mudslide,rain,0,0,False,,,Unclassified
NASA_GLC_7334,NASA_GLC,Arunachal Pradesh,08/18/2015 12:00:00 AM,Arunachal Pradesh,Arunachal Pradesh,28.1737,94.7596,landslide,unknown,1,0,True,,4.0,High (60-80%)
NASA_GLC_6200,NASA_GLC,Arunachal Pradesh/Itanagar,08/17/2014 12:00:00 AM,Arunachal Pradesh,Arunachal Pradesh/Itanagar,27.0869,93.6086,landslide,downpour,0,0,True,0.6047,4.0,High (60-80%)
NASA_GLC_741,NASA_GLC,Motijharna of Lalkhan Bazar,08/23/2008 04:00:00 PM,Chittagong,Motijharna of Lalkhan Bazar,22.344,91.8188,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_9617,NASA_GLC,Zero near Kurseong,10/15/2016 12:00:00 AM,West Bengal,Zero near Kurseong,26.888,88.2796,landslide,unknown,0,0,False,,,Unclassified
NASA_GLC_7778,NASA_GLC,Phullen’s main road,08/26/2015 12:00:00 AM,Mizoram,Phullen’s main road,23.8447,93.0514,mudslide,continuous_rain,0,0,True,,5.0,Very High (80-100%)
